date,rain_mm,tmean_c,tmin_c,tmax_c,status,gwetroot_fraction
1981-04-26,0.05,19.5,15.07,24.84,nasa,0.72
1981-04-27,9.65,19.77,13.6,25.07,nasa,0.72
1981-04-28,4.56,20.46,14.51,25.73,nasa,0.73
1981-04-29,1.76,19.68,15.87,24.98,nasa,0.73
1981-04-30,0.25,18.73,15.05,23.8,nasa,0.73
1981-05-01,0.94,16.79,13.53,20.57,nasa,0.72
1981-05-02,5.25,17.86,14.88,22.24,nasa,0.73
1981-05-03,0.99,19.28,14.51,23.95,nasa,0.73
1981-05-04,0.08,19.51,13.46,25.52,nasa,0.72
1981-05-05,0.25,19.43,14.9,24.98,nasa,0.72
1981-05-06,0.0,18.27,13.63,24.83,nasa,0.71
1981-05-07,0.0,17.4,13.03,23.79,nasa,0.71
1981-05-08,0.0,17.75,12.23,23.94,nasa,0.71
1981-05-09,0.12,18.01,13.24,23.86,nasa,0.7
1981-05-10,0.01,18.41,13.04,24.07,nasa,0.7
1981-05-11,0.0,18.84,13.73,24.04,nasa,0.7
1981-05-12,0.04,18.91,13.28,24.81,nasa,0.69
1981-05-13,0.0,17.93,12.18,24.51,nasa,0.69
1981-05-14,0.0,17.86,12.34,24.85,nasa,0.69
1981-05-15,0.0,17.35,10.42,24.55,nasa,0.68
1981-05-16,0.0,17.25,13.32,24.11,nasa,0.68
1981-05-17,0.07,17.79,13.43,23.28,nasa,0.68
1981-05-18,0.09,18.44,14.27,24.15,nasa,0.68
1981-05-19,1.89,18.8,14.84,24.46,nasa,0.68
1981-05-20,0.6,17.59,12.63,24.32,nasa,0.68
1981-05-21,0.22,17.41,12.64,24.23,nasa,0.68
1981-05-22,0.01,16.77,12.18,22.89,nasa,0.68
1981-05-23,0.27,16.22,11.84,21.99,nasa,0.67
1981-05-24,0.3,16.63,11.56,22.96,nasa,0.67
1981-05-25,0.01,15.95,10.62,22.45,nasa,0.67
1981-05-26,0.0,16.72,10.25,23.8,nasa,0.67
1981-05-27,0.05,17.56,13.34,22.84,nasa,0.67
1981-05-28,12.56,16.19,11.83,21.25,nasa,0.68
1981-05-29,3.75,15.41,10.87,21.28,nasa,0.69
1981-05-30,0.21,15.57,11.2,21.4,nasa,0.69
1981-05-31,0.01,16.07,11.26,21.98,nasa,0.69
1981-06-01,0.1,16.47,10.42,22.74,nasa,0.68
1981-06-02,0.06,16.39,11.51,21.85,nasa,0.68
1981-06-03,0.1,16.83,10.95,21.78,nasa,0.68
1981-06-04,0.33,16.77,10.54,22.93,nasa,0.68
1981-06-05,0.26,17.15,11.89,22.74,nasa,0.67
1981-06-06,1.76,17.01,13.95,21.78,nasa,0.67
1981-06-07,27.45,17.07,12.21,21.57,nasa,0.69
1981-06-08,0.15,12.84,7.8,19.29,nasa,0.7
1981-06-09,0.01,13.14,7.54,20.81,nasa,0.69
1981-06-10,0.02,13.55,6.82,21.04,nasa,0.69
1981-06-11,0.0,15.84,8.17,22.34,nasa,0.68
1981-06-12,0.0,16.53,11.36,22.67,nasa,0.68
1981-06-13,0.0,16.17,10.87,21.85,nasa,0.68
1981-06-14,0.07,18.19,13.09,23.16,nasa,0.68
1981-06-15,5.87,17.92,12.25,23.28,nasa,0.68
1981-06-16,10.97,16.47,11.68,22.14,nasa,0.69
1981-06-17,0.28,16.69,11.73,22.13,nasa,0.7
1981-06-18,2.31,12.97,7.73,20.34,nasa,0.69
1981-06-19,0.01,11.71,5.88,16.67,nasa,0.69
1981-06-20,0.0,15.59,7.18,22.9,nasa,0.69
1981-06-21,0.14,15.86,10.06,22.76,nasa,0.68
1981-06-22,0.0,15.05,10.04,21.87,nasa,0.68
1981-06-23,0.0,14.87,10.06,21.13,nasa,0.68
1981-06-24,0.0,13.83,7.69,19.76,nasa,0.67
1981-06-25,0.0,14.78,9.71,20.01,nasa,0.67
1981-06-26,0.1,15.58,10.69,21.19,nasa,0.67
1981-06-27,0.0,15.31,8.26,21.95,nasa,0.67
1981-06-28,0.0,15.74,9.46,22.23,nasa,0.67
1981-06-29,0.0,16.54,10.57,23.51,nasa,0.66
1981-06-30,0.0,16.17,10.69,23.84,nasa,0.66
1981-07-01,0.17,17.44,10.53,24.71,nasa,0.66
1981-07-02,0.08,16.99,11.02,24.69,nasa,0.66
1981-07-03,0.26,12.74,8.12,19.11,nasa,0.66
1981-07-04,0.02,12.38,7.4,18.91,nasa,0.66
1981-07-05,0.0,11.43,6.49,18.38,nasa,0.65
1981-07-06,0.0,10.58,5.45,18.4,nasa,0.65
1981-07-07,0.0,10.96,6.32,18.52,nasa,0.65
1981-07-08,0.0,12.34,6.71,19.77,nasa,0.65
1981-07-09,0.0,12.94,7.98,20.43,nasa,0.65
1981-07-10,0.0,14.35,9.16,20.82,nasa,0.65
1981-07-11,0.0,14.77,7.55,21.55,nasa,0.65
1981-07-12,0.0,16.83,11.33,23.06,nasa,0.65
1981-07-13,0.0,16.77,9.18,24.36,nasa,0.65
1981-07-14,0.0,16.57,9.05,24.25,nasa,0.64
1981-07-15,0.0,16.75,8.67,24.21,nasa,0.64
1981-07-16,0.0,16.42,8.27,23.53,nasa,0.64
1981-07-17,1.43,16.25,9.28,24.55,nasa,0.64
1981-07-18,0.22,16.51,8.57,24.32,nasa,0.64
1981-07-19,0.05,15.58,11.09,21.96,nasa,0.64
1981-07-20,0.01,14.69,7.75,21.1,nasa,0.64
1981-07-21,0.0,8.95,0.65,18.86,nasa,0.64
1981-07-22,0.0,11.84,2.35,22.39,nasa,0.64
1981-07-23,0.0,14.77,8.55,23.76,nasa,0.64
1981-07-24,0.33,16.05,10.24,22.86,nasa,0.63
1981-07-25,0.7,16.47,13.12,21.64,nasa,0.64
1981-07-26,0.0,16.15,8.91,24.1,nasa,0.64
1981-07-27,0.0,16.21,9.09,24.09,nasa,0.63
1981-07-28,0.0,16.65,9.39,24.57,nasa,0.63
1981-07-29,0.0,16.01,8.51,24.61,nasa,0.63
1981-07-30,0.0,15.58,7.96,23.57,nasa,0.63
1981-07-31,0.0,15.28,8.53,22.29,nasa,0.63
1981-08-01,0.07,17.4,9.89,24.96,nasa,0.63
1981-08-02,0.04,16.86,8.56,25.98,nasa,0.63
1981-08-03,0.01,17.42,9.12,25.41,nasa,0.62
1981-08-04,0.0,17.57,9.04,26.48,nasa,0.62
1981-08-05,0.0,17.45,8.82,26.04,nasa,0.62
1981-08-06,0.0,17.53,8.28,26.04,nasa,0.62
1981-08-07,0.0,17.75,8.67,26.42,nasa,0.62
1981-08-08,0.0,17.44,8.66,26.31,nasa,0.62
1981-08-09,0.0,17.1,9.4,25.81,nasa,0.62
1981-08-10,0.02,17.55,12.81,23.85,nasa,0.62
1981-08-11,1.52,18.6,11.71,25.7,nasa,0.62
1981-08-12,1.38,20.01,13.11,26.6,nasa,0.62
1981-08-13,0.2,20.12,13.99,28.66,nasa,0.62
1981-08-14,1.15,18.57,11.63,27.7,nasa,0.62
1981-08-15,0.43,17.19,11.01,26.48,nasa,0.62
1981-08-16,0.02,18.43,10.81,27.69,nasa,0.61
1981-08-17,9.14,19.1,14.02,24.19,nasa,0.62
1981-08-18,3.44,18.67,13.2,25.37,nasa,0.63
1981-08-19,0.11,15.93,10.56,23.98,nasa,0.63
1981-08-20,0.0,14.43,7.77,23.77,nasa,0.63
1981-08-21,0.01,14.05,7.35,23.11,nasa,0.63
1981-08-22,0.0,15.16,8.7,23.26,nasa,0.62
1981-08-23,0.0,15.73,7.72,23.37,nasa,0.62
1981-08-24,0.0,17.06,10.28,24.5,nasa,0.62
1981-08-25,0.0,19.02,10.84,27.55,nasa,0.62
1981-08-26,0.0,19.91,9.97,28.51,nasa,0.61
1981-08-27,0.0,21.86,13.71,29.81,nasa,0.61
1981-08-28,0.15,22.4,14.55,30.46,nasa,0.61
1981-08-29,0.0,21.13,11.97,30.39,nasa,0.61
1981-08-30,0.0,21.42,14.11,30.12,nasa,0.61
1981-08-31,0.01,19.73,13.91,27.61,nasa,0.6
1981-09-01,0.04,19.11,12.11,27.02,nasa,0.6
1981-09-02,0.01,20.83,13.35,28.36,nasa,0.6
1981-09-03,0.36,22.58,14.82,30.5,nasa,0.6
1981-09-04,0.0,23.86,17.31,31.74,nasa,0.6
1981-09-05,0.02,18.28,10.58,28.1,nasa,0.6
1981-09-06,0.0,18.9,11.85,27.61,nasa,0.6
1981-09-07,0.0,19.13,10.69,29.17,nasa,0.6
1981-09-08,0.0,18.88,10.11,29.52,nasa,0.59
1981-09-09,0.0,19.09,9.11,29.69,nasa,0.59
1981-09-10,0.0,20.49,9.69,31.71,nasa,0.59
1981-09-11,0.0,21.56,11.49,32.75,nasa,0.59
1981-09-12,0.0,20.77,10.77,30.97,nasa,0.59
1981-09-13,0.0,22.88,13.35,32.83,nasa,0.59
1981-09-14,0.0,22.79,12.44,32.59,nasa,0.59
1981-09-15,0.0,23.05,13.86,33.0,nasa,0.59
1981-09-16,0.0,19.44,13.91,25.99,nasa,0.59
1981-09-17,0.01,20.93,11.5,30.35,nasa,0.59
1981-09-18,0.01,23.66,14.09,31.99,nasa,0.59
1981-09-19,0.11,24.07,14.43,33.07,nasa,0.59
1981-09-20,0.0,24.65,14.71,33.8,nasa,0.59
1981-09-21,0.0,25.28,15.56,35.11,nasa,0.59
1981-09-22,0.09,24.12,15.31,33.1,nasa,0.59
1981-09-23,0.01,24.51,17.92,32.32,nasa,0.59
1981-09-24,10.66,24.76,17.71,32.13,nasa,0.59
1981-09-25,11.45,22.64,17.04,29.69,nasa,0.62
1981-09-26,6.01,21.46,16.77,27.43,nasa,0.63
1981-09-27,2.35,21.21,16.07,27.23,nasa,0.63
1981-09-28,2.94,23.97,14.8,32.15,nasa,0.63
1981-09-29,0.3,25.95,19.61,33.52,nasa,0.62
1981-09-30,0.91,20.76,14.55,28.28,nasa,0.62
1981-10-01,0.01,16.79,11.38,22.96,nasa,0.62
1981-10-02,3.25,19.09,12.02,26.29,nasa,0.61
1981-10-03,1.72,20.41,16.3,25.55,nasa,0.62
1981-10-04,2.72,22.2,16.2,29.0,nasa,0.62
1981-10-05,1.62,22.7,15.35,29.99,nasa,0.62
1981-10-06,4.17,23.53,15.91,31.06,nasa,0.62
1981-10-07,5.85,23.95,19.68,30.75,nasa,0.62
1981-10-08,3.96,22.96,18.39,29.61,nasa,0.63
1981-10-09,0.19,21.22,15.81,28.8,nasa,0.63
1981-10-10,5.27,19.8,14.28,25.93,nasa,0.62
1981-10-11,8.17,20.99,15.07,27.58,nasa,0.63
1981-10-12,8.71,21.55,15.75,28.18,nasa,0.65
1981-10-13,8.24,22.31,16.15,29.3,nasa,0.66
1981-10-14,0.34,18.97,13.69,24.91,nasa,0.65
1981-10-15,43.49,18.93,13.82,24.35,nasa,0.66
1981-10-16,2.24,20.98,17.11,25.38,nasa,0.68
1981-10-17,0.09,19.69,14.79,25.78,nasa,0.67
1981-10-18,0.35,18.8,12.85,26.49,nasa,0.66
1981-10-19,64.29,15.82,12.93,19.25,nasa,0.68
1981-10-20,20.09,19.56,14.08,24.8,nasa,0.73
1981-10-21,0.14,18.24,11.07,26.23,nasa,0.72
1981-10-22,0.35,19.82,12.74,27.12,nasa,0.7
1981-10-23,0.26,19.62,13.18,26.21,nasa,0.68
1981-10-24,2.56,20.83,15.27,26.54,nasa,0.67
1981-10-25,3.83,22.04,15.37,27.83,nasa,0.67
1981-10-26,8.27,23.19,16.74,29.14,nasa,0.67
1981-10-27,11.03,20.61,17.57,24.65,nasa,0.68
1981-10-28,7.37,19.56,15.9,23.55,nasa,0.69
1981-10-29,4.25,21.04,17.21,26.78,nasa,0.69
1981-10-30,15.31,19.67,16.12,25.35,nasa,0.69
1981-10-31,3.26,19.36,14.7,25.3,nasa,0.7
1981-11-01,2.97,19.86,15.36,25.01,nasa,0.69
1981-11-02,4.01,21.18,16.47,26.94,nasa,0.69
1981-11-03,12.96,21.19,17.6,25.61,nasa,0.69
1981-11-04,10.21,21.63,18.96,25.58,nasa,0.71
1981-11-05,0.1,23.21,17.5,29.56,nasa,0.71
1981-11-06,0.21,22.73,16.83,27.75,nasa,0.69
1981-11-07,14.96,24.53,19.24,30.67,nasa,0.69
1981-11-08,10.48,22.23,19.21,26.01,nasa,0.71
1981-11-09,30.3,22.34,19.26,25.53,nasa,0.74
1981-11-10,21.16,21.5,18.91,24.36,nasa,0.76
1981-11-11,14.2,20.9,17.88,24.72,nasa,0.77
1981-11-12,9.08,20.04,16.6,24.6,nasa,0.77
1981-11-13,5.97,19.82,15.41,24.55,nasa,0.76
1981-11-14,15.46,19.69,16.44,24.09,nasa,0.77
1981-11-15,0.55,21.6,16.95,27.08,nasa,0.76
1981-11-16,2.58,22.25,17.33,27.56,nasa,0.74
1981-11-17,4.65,22.77,17.68,27.96,nasa,0.74
1981-11-18,1.85,23.41,18.19,28.65,nasa,0.73
1981-11-19,14.78,22.74,18.68,26.66,nasa,0.74
1981-11-20,7.85,21.06,18.56,23.74,nasa,0.75
1981-11-21,2.21,21.15,17.68,25.75,nasa,0.75
1981-11-22,0.26,21.9,17.75,26.68,nasa,0.74
1981-11-23,0.01,21.98,15.71,28.11,nasa,0.73
1981-11-24,0.21,21.83,14.77,28.25,nasa,0.72
1981-11-25,2.78,21.9,17.44,26.55,nasa,0.71
1981-11-26,5.0,22.37,18.61,27.16,nasa,0.72
1981-11-27,1.08,22.08,16.95,27.54,nasa,0.71
1981-11-28,3.0,22.62,17.58,27.92,nasa,0.71
1981-11-29,11.53,23.78,18.35,28.32,nasa,0.71
1981-11-30,3.54,23.64,19.12,28.56,nasa,0.71
1981-12-01,20.84,22.93,19.69,26.86,nasa,0.74
1981-12-02,13.92,22.41,18.84,27.1,nasa,0.75
1981-12-03,2.33,20.34,15.49,26.05,nasa,0.75
1981-12-04,4.14,20.81,14.98,26.61,nasa,0.74
1981-12-05,8.44,22.62,19.45,27.17,nasa,0.74
1981-12-06,11.92,22.36,19.01,26.28,nasa,0.74
1981-12-07,17.76,23.27,19.66,27.15,nasa,0.75
1981-12-08,41.28,20.3,17.69,23.87,nasa,0.79
1981-12-09,30.31,19.5,17.14,22.27,nasa,0.83
1981-12-10,30.43,21.18,17.92,25.99,nasa,0.84
1981-12-11,6.9,22.27,18.02,26.95,nasa,0.82
1981-12-12,21.96,21.58,18.84,25.61,nasa,0.82
1981-12-13,2.61,22.34,18.33,27.07,nasa,0.82
1981-12-14,1.71,23.04,16.79,28.39,nasa,0.8
1981-12-15,5.46,22.29,17.38,26.19,nasa,0.8
1981-12-16,11.22,21.97,19.07,25.24,nasa,0.8
1981-12-17,38.53,20.44,17.53,22.89,nasa,0.84
1981-12-18,14.28,20.93,17.82,24.85,nasa,0.85
1981-12-19,4.98,21.88,16.87,27.43,nasa,0.85
1981-12-20,0.12,22.56,16.76,27.97,nasa,0.83
1981-12-21,0.61,22.47,16.54,27.62,nasa,0.81
1981-12-22,2.28,22.88,17.5,27.52,nasa,0.8
1981-12-23,3.24,23.68,19.29,28.45,nasa,0.8
1981-12-24,5.51,23.4,18.62,28.0,nasa,0.8
1981-12-25,6.25,22.43,18.18,27.41,nasa,0.8
1981-12-26,7.1,21.25,16.49,26.37,nasa,0.8
1981-12-27,27.04,20.47,17.41,24.89,nasa,0.82
1981-12-28,10.89,20.4,16.07,25.72,nasa,0.84
1981-12-29,1.16,19.56,14.3,25.77,nasa,0.83
1981-12-30,0.21,19.39,13.31,25.8,nasa,0.82
1981-12-31,0.6,20.69,14.67,26.12,nasa,0.8
1982-01-01,8.36,22.05,16.89,26.88,nasa,0.8
1982-01-02,32.03,21.74,19.31,25.28,nasa,0.82
1982-01-03,14.24,20.79,17.97,24.5,nasa,0.85
1982-01-04,3.4,18.43,16.03,21.4,nasa,0.84
1982-01-05,0.36,20.07,14.24,25.91,nasa,0.83
1982-01-06,1.16,20.46,17.26,24.75,nasa,0.83
1982-01-07,1.51,21.87,17.76,26.47,nasa,0.82
1982-01-08,5.6,20.85,17.48,25.33,nasa,0.82
1982-01-09,10.86,20.6,17.62,24.54,nasa,0.82
1982-01-10,17.64,21.77,18.0,25.49,nasa,0.83
1982-01-11,37.44,22.33,19.5,26.26,nasa,0.86
1982-01-12,10.32,22.02,18.91,25.42,nasa,0.87
1982-01-13,1.16,22.11,17.03,27.54,nasa,0.86
1982-01-14,0.33,22.09,16.35,27.38,nasa,0.85
1982-01-15,0.58,22.68,17.29,28.22,nasa,0.84
1982-01-16,0.44,21.53,16.28,27.44,nasa,0.83
1982-01-17,0.43,21.8,16.17,27.95,nasa,0.82
1982-01-18,0.39,21.71,16.41,27.1,nasa,0.81
1982-01-19,0.77,20.84,17.51,24.54,nasa,0.81
1982-01-20,11.56,19.91,16.39,24.1,nasa,0.81
1982-01-21,9.04,17.62,14.39,20.63,nasa,0.83
1982-01-22,22.75,19.95,15.73,24.45,nasa,0.84
1982-01-23,11.67,19.8,17.98,21.46,nasa,0.86
1982-01-24,20.64,19.57,16.76,23.28,nasa,0.87
1982-01-25,7.05,19.22,16.49,22.26,nasa,0.86
1982-01-26,14.47,18.69,16.37,22.04,nasa,0.87
1982-01-27,14.19,19.98,16.16,25.12,nasa,0.88
1982-01-28,13.96,20.1,15.62,24.93,nasa,0.88
1982-01-29,1.8,18.49,16.55,21.34,nasa,0.88
1982-01-30,2.32,20.26,16.06,25.41,nasa,0.87
1982-01-31,1.41,19.9,15.63,24.99,nasa,0.86
1982-02-01,5.99,20.34,15.84,25.33,nasa,0.86
1982-02-02,8.17,20.34,15.7,25.53,nasa,0.86
1982-02-03,1.91,20.59,15.16,25.77,nasa,0.86
1982-02-04,19.58,20.87,15.43,25.99,nasa,0.87
1982-02-05,35.33,20.84,18.16,24.18,nasa,0.89
1982-02-06,22.4,20.31,18.56,22.74,nasa,0.92
1982-02-07,12.93,21.28,17.21,25.78,nasa,0.92
1982-02-08,1.14,20.9,18.29,24.92,nasa,0.91
1982-02-09,0.07,21.29,16.59,26.44,nasa,0.9
1982-02-10,0.01,20.43,14.58,26.45,nasa,0.89
1982-02-11,0.01,21.15,15.42,27.16,nasa,0.88
1982-02-12,0.0,21.27,15.52,27.96,nasa,0.88
1982-02-13,0.0,20.63,15.47,26.08,nasa,0.87
1982-02-14,0.0,22.03,15.97,27.15,nasa,0.86
1982-02-15,0.13,22.48,17.79,27.17,nasa,0.86
1982-02-16,1.21,22.72,18.8,26.91,nasa,0.85
1982-02-17,0.2,21.64,19.14,25.12,nasa,0.85
1982-02-18,0.11,21.03,16.77,26.3,nasa,0.84
1982-02-19,0.14,20.85,16.84,25.74,nasa,0.84
1982-02-20,0.18,20.74,16.27,25.09,nasa,0.84
1982-02-21,3.8,22.06,16.2,27.0,nasa,0.83
1982-02-22,3.55,22.0,16.91,26.7,nasa,0.83
1982-02-23,3.5,21.57,18.73,25.0,nasa,0.83
1982-02-24,9.8,22.04,18.73,26.25,nasa,0.84
1982-02-25,3.45,22.43,18.48,26.77,nasa,0.84
1982-02-26,11.11,22.05,18.58,26.77,nasa,0.84
1982-02-27,30.52,21.49,19.56,24.32,nasa,0.87
1982-02-28,17.4,21.23,18.1,24.96,nasa,0.89
1982-03-01,12.07,20.4,19.17,22.45,nasa,0.89
1982-03-02,5.96,21.68,18.24,26.11,nasa,0.89
1982-03-03,3.47,20.76,16.27,26.57,nasa,0.88
1982-03-04,1.61,19.36,14.88,25.31,nasa,0.88
1982-03-05,0.87,18.62,13.88,23.36,nasa,0.87
1982-03-06,3.91,18.9,16.29,22.22,nasa,0.87
1982-03-07,16.25,21.05,16.83,25.51,nasa,0.87
1982-03-08,34.89,21.33,18.43,25.19,nasa,0.9
1982-03-09,50.29,21.04,19.28,23.11,nasa,0.93
1982-03-10,28.17,20.2,17.61,23.57,nasa,0.94
1982-03-11,18.95,22.29,18.39,26.76,nasa,0.95
1982-03-12,23.21,21.43,18.91,24.87,nasa,0.96
1982-03-13,11.67,20.25,17.7,22.93,nasa,0.96
1982-03-14,10.39,19.91,18.3,22.35,nasa,0.97
1982-03-15,11.79,20.53,17.59,24.07,nasa,0.97
1982-03-16,3.32,21.44,18.62,25.25,nasa,0.97
1982-03-17,4.45,22.26,17.59,27.16,nasa,0.96
1982-03-18,4.29,22.73,17.92,27.62,nasa,0.96
1982-03-19,2.67,22.58,18.83,26.57,nasa,0.96
1982-03-20,1.59,20.69,18.8,22.67,nasa,0.95
1982-03-21,6.52,21.09,16.81,26.34,nasa,0.95
1982-03-22,23.24,19.74,16.99,23.65,nasa,0.96
1982-03-23,4.23,18.75,15.86,21.99,nasa,0.97
1982-03-24,1.11,20.58,15.78,25.41,nasa,0.96
1982-03-25,3.68,21.61,17.43,25.75,nasa,0.96
